"name","team_name","game_date","season","espn_player_id","team_id","espn_game_id","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","dribbles","touch_time","defender_name","defender_distance","shot_clock"
"Jeremy Lin","Charlotte Hornets","2016-01-22",2015,4299,1610612766,400828532,2,6,14,1,"Jump Shot","3PT Field Goal",24.4,"Orlando Magic",-192,159,0,0.9,"Payton, Elfrid",4.4,13.1
"Deron Williams","Dallas Mavericks","2016-01-22",2015,2798,1610612742,400828538,4,1,6,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",179,178,10,8.7,"Ibaka, Serge",4.7,13.5
"Paul Pierce","Los Angeles Clippers","2016-01-22",2015,662,1610612746,400828535,1,11,27,1,"Jump Shot","3PT Field Goal",24.6,"New York Knicks",191,149,1,2.2,"Anthony, Carmelo",9.9,13.8
"Gordon Hayward","Utah Jazz","2016-01-22",2015,4249,1610612762,400828534,1,4,43,1,"Jump Shot","3PT Field Goal",24.7,"Brooklyn Nets",4,254,0,1,"Johnson, Joe",4.7,10.9
"Arron Afflalo","New York Knicks","2016-01-22",2015,3187,1610612752,400828535,4,8,10,0,"Jump Shot","3PT Field Goal",24.8,"Los Angeles Clippers",-124,223,2,2.3,"Aldrich, Cole",2.9,1.7
"Victor Oladipo","Orlando Magic","2016-01-22",2015,2527963,1610612753,400828532,3,7,35,1,"Jump Shot","3PT Field Goal",23.2,"Charlotte Hornets",232,41,0,0.8,"Lin, Jeremy",4.3,3.7
"Paul Pierce","Los Angeles Clippers","2016-01-22",2015,662,1610612746,400828535,1,10,28,1,"Jump Shot","3PT Field Goal",25.9,"New York Knicks",-130,208,0,1,"Calderon, Jose",4.1,12.5
"Victor Oladipo","Orlando Magic","2016-01-22",2015,2527963,1610612753,400828532,1,3,38,0,"Jump Shot","3PT Field Goal",25.3,"Charlotte Hornets",69,228,0,0.7,"Walker, Kemba",4.1,14.5
"Rodney Hood","Utah Jazz","2016-01-22",2015,2581177,1610612762,400828534,2,9,15,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",22,237,0,0.9,"Brown, Markel",4.1,8.5
"Kevin Durant","Oklahoma City Thunder","2016-01-22",2015,3202,1610612760,400828538,3,5,18,1,"Jump Shot","3PT Field Goal",26.1,"Dallas Mavericks",74,264,2,4.1,"Parsons, Chandler",3.5,7.3
"Trevor Ariza","Houston Rockets","2016-01-22",2015,2426,1610612745,400828537,3,4,27,1,"Jump Shot","3PT Field Goal",22.7,"Milwaukee Bucks",-232,2,0,0.9,"Parker, Jabari",7.1,5
"Joe Ingles","Utah Jazz","2016-01-22",2015,2968436,1610612762,400828534,4,6,19,1,"Jump Shot","3PT Field Goal",22.4,"Brooklyn Nets",-233,-1,0,0.9,"Bogdanovic, Bojan",4.8,4.9
"Chris Bosh","Miami Heat","2016-01-22",2015,1977,1610612748,400828536,1,5,8,1,"Jump Shot","3PT Field Goal",25.4,"Toronto Raptors",-24,272,0,0.7,"Scola, Luis",4.8,10.3
"Rodney Hood","Utah Jazz","2016-01-22",2015,2581177,1610612762,400828534,2,6,25,0,"Jump Shot","3PT Field Goal",24.6,"Brooklyn Nets",161,183,0,0.7,"Ellington, Wayne",8.8,11.7
"Dirk Nowitzki","Dallas Mavericks","2016-01-22",2015,609,1610612742,400828538,2,5,19,1,"Jump Shot","3PT Field Goal",24.5,"Oklahoma City Thunder",-117,228,0,1,"Westbrook, Russell",14.8,14.5
"Bojan Bogdanovic","Brooklyn Nets","2016-01-22",2015,3593,1610612751,400828534,2,8,59,1,"Jump Shot","3PT Field Goal",23.2,"Utah Jazz",225,23,0,0.7,"Ingles, Joe",5.2,13.2
"Khris Middleton","Milwaukee Bucks","2016-01-22",2015,6609,1610612749,400828537,4,0,6,1,"Jump Shot","3PT Field Goal",24.1,"Houston Rockets",-156,208,0,0.9,"Ariza, Trevor",13.3,0
"Jerryd Bayless","Milwaukee Bucks","2016-01-22",2015,3417,1610612749,400828537,4,0,0,0,"Jump Shot","3PT Field Goal",22.2,"Houston Rockets",-237,-5,1,1.4,"Harden, James",5.8,0
"Stephen Curry","Golden State Warriors","2015-10-27",2015,3975,1610612744,400827890,1,0,1,0,"Jump Shot","3PT Field Goal",37.7,"New Orleans Pelicans",-186,345,2,3.3,"Smith, Ish",3.8,0
"Matthew Dellavedova","Cleveland Cavaliers","2016-01-04",2015,2489716,1610612739,400828398,3,5,15,0,"Jump Shot","3PT Field Goal",26.4,"Toronto Raptors",96,232,0,1,"Lowry, Kyle",4.5,6
"JJ Redick","Los Angeles Clippers","2016-01-22",2015,3024,1610612746,400828535,2,1,58,1,"Jump Shot","3PT Field Goal",25.7,"New York Knicks",-176,180,0,0.7,"Calderon, Jose",5.5,9.7
"Jason Terry","Houston Rockets","2016-01-22",2015,841,1610612745,400828537,4,2,38,1,"Jump Shot","3PT Field Goal",22.8,"Milwaukee Bucks",-235,-6,0,0.7,"Antetokounmpo, Giannis",4.6,7.9
"Channing Frye","Orlando Magic","2016-01-22",2015,2754,1610612753,400828532,1,0,3,1,"Jump Shot","3PT Field Goal",24.8,"Charlotte Hornets",32,242,0,0.8,"Kaminsky, Frank",9,1.2
"Gordon Hayward","Utah Jazz","2015-12-03",2015,4249,1610612762,400828166,3,2,10,0,"Jump Shot","3PT Field Goal",24.2,"Orlando Magic",187,160,0,1.1,"Harris, Tobias",5.9,14.4
"Paul Pierce","Los Angeles Clippers","2016-01-22",2015,662,1610612746,400828535,2,0,47,1,"Jump Shot","3PT Field Goal",24.5,"New York Knicks",213,124,0,1,"Williams, Derrick",7,16.9
"Trevor Ariza","Houston Rockets","2016-01-22",2015,2426,1610612745,400828537,1,6,9,1,"Jump Shot","3PT Field Goal",23.2,"Milwaukee Bucks",236,47,0,0.9,"Carter-Williams, Michael",3.1,12.6
"Kyle Lowry","Toronto Raptors","2016-01-22",2015,3012,1610612761,400828536,1,10,13,1,"Jump Shot","3PT Field Goal",22.4,"Miami Heat",-238,8,0,0.9,"Johnson, Tyler",5.3,15
"Evan Fournier","Orlando Magic","2015-11-04",2015,6588,1610612753,400827951,4,4,42,0,"Jump Shot","3PT Field Goal",25.1,"Houston Rockets",45,239,0,0.8,"Thornton, Marcus",6.2,15.4
"Victor Oladipo","Orlando Magic","2016-01-22",2015,2527963,1610612753,400828532,3,11,16,1,"Jump Shot","3PT Field Goal",23.1,"Charlotte Hornets",228,11,0,0.7,"Lin, Jeremy",3.5,8
"Jeremy Lin","Charlotte Hornets","2015-11-01",2015,4299,1610612766,400827926,2,6,39,0,"Jump Shot","3PT Field Goal",24.9,"Atlanta Hawks",-183,168,12,10.9,"Horford, Al",4.8,13.2
"PJ Hairston","Charlotte Hornets","2016-01-22",2015,2594816,1610612766,400828532,3,10,0,0,"Jump Shot","3PT Field Goal",26.2,"Orlando Magic",-74,232,0,0.7,"Oladipo, Victor",6.4,7.9
"Trevor Ariza","Houston Rockets","2016-01-22",2015,2426,1610612745,400828537,4,6,1,0,"Jump Shot","3PT Field Goal",23.1,"Milwaukee Bucks",225,41,5,5.5,"Antetokounmpo, Giannis",4.7,0
"Khris Middleton","Milwaukee Bucks","2016-01-22",2015,6609,1610612749,400828537,3,4,14,0,"Jump Shot","3PT Field Goal",23.6,"Houston Rockets",-240,41,0,0.9,"Harden, James",4.4,17.6
"Jerryd Bayless","Milwaukee Bucks","2016-01-22",2015,3417,1610612749,400828537,4,7,53,0,"Jump Shot","3PT Field Goal",22.4,"Houston Rockets",-233,0,0,0.8,"Lawson, Ty",5.2,9.4
"Terrence Ross","Toronto Raptors","2016-01-22",2015,6619,1610612761,400828536,1,3,46,1,"Jump Shot","3PT Field Goal",22.6,"Miami Heat",-243,-15,0,0.9,"Winslow, Justise",4,12.1
"Jeff Teague","Atlanta Hawks","2016-01-23",2015,4015,1610612737,400828547,1,7,43,0,"Jump Shot","3PT Field Goal",25.1,"Phoenix Suns",115,228,1,1.7,"Goodwin, Archie",8.3,15.6
"Matt Barnes","Memphis Grizzlies","2016-01-23",2015,1765,1610612763,400828545,4,0,42,0,"Jump Shot","3PT Field Goal",23.7,"Minnesota Timberwolves",-209,144,0,0.7,"Bjelica, Nemanja",5.6,9.8
"Patrick Patterson","Toronto Raptors","2016-01-22",2015,4264,1610612761,400828536,2,6,14,0,"Jump Shot","3PT Field Goal",22.9,"Miami Heat",-230,-16,0,0.8,"Bosh, Chris",5.1,15.5
"Brandon Knight","Phoenix Suns","2016-01-19",2015,6448,1610612756,400828515,4,3,1,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",235,7,0,1.1,"Ellis, Monta",6,15.3
"Jeff Teague","Atlanta Hawks","2016-01-23",2015,4015,1610612737,400828547,2,6,35,0,"Jump Shot","3PT Field Goal",24.9,"Phoenix Suns",-132,223,1,2,"Brown, Lorenzo",5.9,13.4
"Mario Chalmers","Memphis Grizzlies","2016-01-23",2015,3419,1610612763,400828545,3,5,15,1,"Jump Shot","3PT Field Goal",22.4,"Minnesota Timberwolves",227,7,0,0.8,"Rubio, Ricky",2.8,2
"Marcus Thornton","Houston Rockets","2016-01-22",2015,4017,1610612745,400828537,4,10,20,0,"Jump Shot","3PT Field Goal",24.6,"Milwaukee Bucks",92,239,0,0.7,"Middleton, Khris",5.3,13.4
"Jose Juan Barea","Dallas Mavericks","2016-01-22",2015,,1610612742,400828538,1,0,35,0,"Jump Shot","3PT Field Goal",24.5,"Oklahoma City Thunder",179,174,0,1,"Payne, Cameron",6.2,13.7
"Frank Kaminsky","Charlotte Hornets","2016-01-22",2015,,1610612766,400828532,1,2,50,1,"Jump Shot","3PT Field Goal",25.2,"Orlando Magic",-74,257,0,1,"Frye, Channing",7.4,8.7
"Stephen Curry","Golden State Warriors","2016-01-16",2015,3975,1610612744,400828492,2,1,33,0,"Jump Shot","3PT Field Goal",28.8,"Detroit Pistons",71,267,3,3.9,"Morris, Marcus",5.8,19.3
"Reggie Jackson","Detroit Pistons","2016-01-23",2015,6443,1610612765,400828548,4,1,16,1,"Jump Shot","3PT Field Goal",22.9,"Denver Nuggets",-241,13,0,0.8,"Mudiay, Emmanuel",6.8,13.1
"Gerald Green","Miami Heat","2016-01-22",2015,2761,1610612748,400828536,4,4,54,0,"Jump Shot","3PT Field Goal",22.3,"Toronto Raptors",-246,2,0,0.7,"DeRozan, DeMar",6.6,5
"Danilo Gallinari","Denver Nuggets","2016-01-23",2015,3428,1610612743,400828548,4,3,46,0,"Jump Shot","3PT Field Goal",26.3,"Detroit Pistons",-138,205,1,2.4,"Caldwell-Pope, Kentavious",4.3,1.1
"Victor Oladipo","Orlando Magic","2016-01-22",2015,2527963,1610612753,400828532,3,1,1,0,"Jump Shot","3PT Field Goal",24.9,"Charlotte Hornets",-58,232,0,1,"Hansbrough, Tyler",11.4,17.2
"Joe Ingles","Utah Jazz","2016-01-22",2015,2968436,1610612762,400828534,4,2,9,0,"Jump Shot","3PT Field Goal",23.1,"Brooklyn Nets",-227,11,1,0.9,"Bogdanovic, Bojan",6.6,9.6
"Wayne Ellington","Brooklyn Nets","2016-01-22",2015,3981,1610612751,400828534,1,2,36,0,"Jump Shot","3PT Field Goal",22.1,"Utah Jazz",232,-11,0,1,"Gobert, Rudy",7.7,8.8
"Kyle Lowry","Toronto Raptors","2016-01-22",2015,3012,1610612761,400828536,4,6,17,0,"Jump Shot","3PT Field Goal",25.2,"Miami Heat",212,134,0,0.7,"Richardson, Josh",3.3,9.5
"Wesley Matthews","Dallas Mavericks","2016-01-22",2015,4032,1610612742,400828538,2,3,34,0,"Jump Shot","3PT Field Goal",22.5,"Oklahoma City Thunder",-225,26,0,0.9,"Singler, Kyle",4,12.6
"Jose Calderon","New York Knicks","2016-01-23",2015,2806,1610612752,400828542,3,9,29,0,"Jump Shot","3PT Field Goal",24.8,"Charlotte Hornets",104,237,0,0.9,"Walker, Kemba",4.4,3.2
"Chris Bosh","Miami Heat","2016-01-22",2015,1977,1610612748,400828536,1,2,0,0,"Jump Shot","3PT Field Goal",24.7,"Toronto Raptors",2,244,0,0.6,"Biyombo, Bismack",9.3,20.8
"Isaiah Thomas","Boston Celtics","2016-01-16",2015,6472,1610612738,400828491,1,6,28,0,"Jump Shot","3PT Field Goal",25.4,"Washington Wizards",-140,264,1,1.9,"Dudley, Jared",4.1,21
"Marcus Morris","Detroit Pistons","2016-01-23",2015,6462,1610612765,400828548,1,10,8,1,"Jump Shot","3PT Field Goal",24.5,"Denver Nuggets",213,129,0,0.9,"Mudiay, Emmanuel",5.4,12.5
"Anthony Tolliver","Detroit Pistons","2016-01-18",2015,3276,1610612765,400828506,2,4,43,0,"Jump Shot","3PT Field Goal",25.3,"Chicago Bulls",-176,193,0,0.7,"Gibson, Taj",5.6,15.6
"Stephen Curry","Golden State Warriors","2016-01-18",2015,3975,1610612744,400828509,3,4,33,0,"Jump Shot","3PT Field Goal",30.9,"Cleveland Cavaliers",-132,257,5,4.5,"Thompson, Tristan",5,19.9
"Marcus Morris","Detroit Pistons","2016-01-18",2015,6462,1610612765,400828506,4,3,52,0,"Jump Shot","3PT Field Goal",22.1,"Chicago Bulls",228,21,0,0.8,"Butler, Jimmy",6.6,16.5
"Wesley Matthews","Dallas Mavericks","2016-01-18",2015,4032,1610612742,400828510,3,9,10,0,"Jump Shot","3PT Field Goal",24.1,"Boston Celtics",104,228,0,0.2,"Crowder, Jae",11.4,12.7
"AlFarouq Aminu","Portland Trail Blazers","2016-01-18",2015,4248,1610612757,400828504,2,4,36,0,"Jump Shot","3PT Field Goal",23.4,"Washington Wizards",238,43,0,1,"Neal, Gary",6.5,20.8
"Jason Terry","Houston Rockets","2016-01-18",2015,841,1610612745,400828511,4,5,30,0,"Jump Shot","3PT Field Goal",22.6,"Los Angeles Clippers",155,242,0,0.8,"Paul, Chris",4.5,5.4
"JJ Redick","Los Angeles Clippers","2016-01-18",2015,3024,1610612746,400828511,2,4,25,0,"Jump Shot","3PT Field Goal",24.6,"Houston Rockets",-97,244,0,0.9,"Beverley, Patrick",3.3,16.2
"Avery Bradley","Boston Celtics","2016-01-18",2015,4240,1610612738,400828510,5,0,2,0,"Jump Shot","3PT Field Goal",24.6,"Dallas Mavericks",194,149,0,0.8,"Matthews, Wesley",3.4,0
"Rodney Hood","Utah Jazz","2016-01-18",2015,2581177,1610612762,400828503,4,1,25,0,"Jump Shot","3PT Field Goal",27.6,"Charlotte Hornets",204,154,0,2.3,"Williams, Marvin",3,21.5
"Darren Collison","Sacramento Kings","2016-01-16",2015,3973,1610612758,400828496,2,7,12,0,"Jump Shot","3PT Field Goal",25.5,"Los Angeles Clippers",-151,229,5,5.2,"Mbah a Moute, Luc",4.4,16.4
"Kyle Lowry","Toronto Raptors","2016-01-18",2015,3012,1610612761,400828508,2,8,54,0,"Jump Shot","3PT Field Goal",24.4,"Brooklyn Nets",177,183,1,0.9,"Brown, Markel",2.6,17.8
"Marcus Morris","Detroit Pistons","2016-01-16",2015,6462,1610612765,400828492,1,8,44,0,"Jump Shot","3PT Field Goal",25.5,"Golden State Warriors",212,144,0,1.6,"Barnes, Harrison",4.1,7.3
"Jeremy Lamb","Charlotte Hornets","2015-11-01",2015,6603,1610612766,400827926,4,7,39,0,"Jump Shot","3PT Field Goal",24.6,"Atlanta Hawks",-223,104,0,0.7,"Korver, Kyle",11.4,1
"Courtney Lee","Memphis Grizzlies","2016-01-18",2015,3445,1610612763,400828505,4,0,13,0,"Jump Shot","3PT Field Goal",22.6,"New Orleans Pelicans",-227,-21,0,0.8,"Cunningham, Dante",7.3,3.1
"Trevor Ariza","Houston Rockets","2016-01-18",2015,2426,1610612745,400828511,1,4,31,0,"Jump Shot","3PT Field Goal",24.3,"Los Angeles Clippers",168,190,1,1.9,"Aldrich, Cole",5.9,19.8
"Joe Ingles","Utah Jazz","2016-01-18",2015,2968436,1610612762,400828503,3,4,58,0,"Jump Shot","3PT Field Goal",22.8,"Charlotte Hornets",-235,11,0,1,"Batum, Nicolas",7.1,12.6
"Damian Lillard","Portland Trail Blazers","2016-01-18",2015,6606,1610612757,400828504,4,4,42,0,"Jump Shot","3PT Field Goal",26.2,"Washington Wizards",-112,272,4,4.8,"Sessions, Ramon",4.2,9.4
"Corey Brewer","Houston Rockets","2016-01-18",2015,3191,1610612745,400828511,2,4,40,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-243,2,0,0.7,"Rivers, Austin",3.5,7.2
"Rodney Hood","Utah Jazz","2016-01-18",2015,2581177,1610612762,400828503,1,9,41,0,"Jump Shot","3PT Field Goal",25.5,"Charlotte Hornets",64,247,0,1,"Batum, Nicolas",4.7,9.8
"Mirza Teletovic","Phoenix Suns","2016-01-19",2015,4385,1610612756,400828515,2,7,32,0,"Jump Shot","3PT Field Goal",25.7,"Indiana Pacers",205,149,0,0.8,"Hill, Jordan",5.6,9.2
"Rodney Hood","Utah Jazz","2016-01-16",2015,2581177,1610612762,400828495,1,0,29,0,"Jump Shot","3PT Field Goal",25.4,"Los Angeles Lakers",-158,198,0,0.8,"Brown, Anthony",4.2,2.8
"DeMarcus Cousins","Sacramento Kings","2016-01-16",2015,4258,1610612758,400828496,2,3,38,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-66,262,0,1,"Aldrich, Cole",6.9,16.5
"James Harden","Houston Rockets","2016-01-18",2015,3992,1610612745,400828511,3,8,37,0,"Jump Shot","3PT Field Goal",24.8,"Los Angeles Clippers",119,228,4,4.3,"Pierce, Paul",4.1,17.6
"Paul Pierce","Los Angeles Clippers","2016-01-18",2015,662,1610612746,400828511,3,6,11,0,"Jump Shot","3PT Field Goal",24.7,"Houston Rockets",-143,242,0,1.4,"Harden, James",3.3,5.7
"Bojan Bogdanovic","Brooklyn Nets","2016-01-18",2015,3593,1610612751,400828508,4,0,23,0,"Jump Shot","3PT Field Goal",27.8,"Toronto Raptors",-89,237,0,0.8,"Joseph, Cory",4.8,17.3
"Brandon Knight","Phoenix Suns","2016-01-19",2015,6448,1610612756,400828515,3,6,16,0,"Jump Shot","3PT Field Goal",26.4,"Indiana Pacers",159,178,9,7.5,"Ellis, Monta",5.1,16
"CJ McCollum","Portland Trail Blazers","2016-01-18",2015,2490149,1610612757,400828504,3,4,26,0,"Jump Shot","3PT Field Goal",24.3,"Washington Wizards",86,244,1,1.6,"Wall, John",2.2,12.3
"Nicolas Batum","Charlotte Hornets","2016-01-18",2015,3416,1610612766,400828503,5,4,26,0,"Jump Shot","3PT Field Goal",24.8,"Utah Jazz",35,254,0,0.8,"Hayward, Gordon",3,9.8
"Matt Barnes","Memphis Grizzlies","2016-01-18",2015,1765,1610612763,400828505,1,1,29,0,"Jump Shot","3PT Field Goal",23.3,"New Orleans Pelicans",-223,-15,0,0.8,"Cunningham, Dante",5.3,5.5
"Paul Pierce","Los Angeles Clippers","2016-01-18",2015,662,1610612746,400828511,1,9,7,0,"Jump Shot","3PT Field Goal",24.8,"Houston Rockets",-29,262,0,1.4,"Beverley, Patrick",4.2,22
"Al Horford","Atlanta Hawks","2016-01-18",2015,3213,1610612737,400828507,1,8,34,0,"Jump Shot","3PT Field Goal",24.8,"Orlando Magic",-6,244,0,0.9,"Vucevic, Nikola",6.4,16.9
"Jared Dudley","Washington Wizards","2016-01-16",2015,3201,1610612764,400828491,4,7,46,0,"Jump Shot","3PT Field Goal",23.1,"Boston Celtics",225,139,0,0.7,"Jerebko, Jonas",6.1,2.6
"Chandler Parsons","Dallas Mavericks","2016-01-18",2015,6466,1610612742,400828510,4,10,21,0,"Jump Shot","3PT Field Goal",23.7,"Boston Celtics",-109,228,1,3.7,"Jerebko, Jonas",8.3,13.1
"Trey Burke","Utah Jazz","2016-01-18",2015,2579260,1610612762,400828503,6,0,4,0,"Jump Shot","3PT Field Goal",26.6,"Charlotte Hornets",12,282,2,2.3,"Zeller, Cody",3,0
"Ryan Anderson","New Orleans Pelicans","2016-01-18",2015,3412,1610612740,400828505,2,11,48,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-232,46,0,1,"Barnes, Matt",4.8,13.5
"Klay Thompson","Golden State Warriors","2016-01-16",2015,6475,1610612744,400828492,4,4,32,0,"Jump Shot","3PT Field Goal",24.8,"Detroit Pistons",-127,237,8,6.6,"Caldwell-Pope, Kentavious",2.4,17
"Kelly Olynyk","Boston Celtics","2016-01-18",2015,2489663,1610612738,400828510,4,6,44,0,"Jump Shot","3PT Field Goal",24.3,"Dallas Mavericks",-148,203,0,1,"Nowitzki, Dirk",7.9,15.1
"Trevor Ariza","Houston Rockets","2016-01-18",2015,2426,1610612745,400828511,3,7,35,0,"Jump Shot","3PT Field Goal",22.4,"Los Angeles Clippers",233,-11,0,0.8,"Mbah a Moute, Luc",3.3,17.2
"Stephen Curry","Golden State Warriors","2016-01-18",2015,3975,1610612744,400828509,3,6,58,0,"Jump Shot","3PT Field Goal",25.8,"Cleveland Cavaliers",-215,151,0,0.7,"Irving, Kyrie",10.4,20.2
"Stephen Curry","Golden State Warriors","2015-11-04",2015,3975,1610612744,400827956,2,9,42,1,"Jump Shot","3PT Field Goal",26.6,"Los Angeles Clippers",-151,223,8,7.8,"Rivers, Austin",9.5,16.3
"Wayne Ellington","Brooklyn Nets","2016-01-18",2015,3981,1610612751,400828508,3,0,31,0,"Jump Shot","3PT Field Goal",23.6,"Toronto Raptors",228,28,0,0.8,"Joseph, Cory",1.8,17
"Wesley Johnson","Los Angeles Clippers","2016-01-18",2015,4247,1610612746,400828511,2,8,31,0,"Jump Shot","3PT Field Goal",24.3,"Houston Rockets",-70,262,0,1,"Harrell, Montrezl",8.2,13.5
"Jamal Crawford","Los Angeles Clippers","2016-01-18",2015,165,1610612746,400828511,1,1,59,0,"Jump Shot","3PT Field Goal",22.5,"Houston Rockets",-245,-11,0,0.8,"Brewer, Corey",7.7,8.4
"Trey Burke","Utah Jazz","2016-01-18",2015,2579260,1610612762,400828503,4,0,26,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-196,170,1,1.5,"Walker, Kemba",2.7,1.1
"Anthony Tolliver","Detroit Pistons","2016-01-18",2015,3276,1610612765,400828506,4,11,15,0,"Jump Shot","3PT Field Goal",26.4,"Chicago Bulls",151,218,0,0.7,"Brooks, Aaron",5.9,17.5
"Chris Paul","Los Angeles Clippers","2016-01-18",2015,2779,1610612746,400828511,2,2,32,0,"Jump Shot","3PT Field Goal",29,"Houston Rockets",-16,293,2,3.5,"Harden, James",5.9,4.5
"Corey Brewer","Houston Rockets","2016-01-18",2015,3191,1610612745,400828511,2,8,53,0,"Jump Shot","3PT Field Goal",24.4,"Los Angeles Clippers",81,239,0,1,"Crawford, Jamal",5.3,24
"Robert Covington","Philadelphia 76ers","2016-01-18",2015,2490620,1610612755,400828502,4,2,29,0,"Jump Shot","3PT Field Goal",24.1,"New York Knicks",227,-29,0,0.7,"Anthony, Carmelo",3.4,6.8
"Kobe Bryant","Los Angeles Lakers","2015-11-01",2015,110,1610612747,400827932,2,1,44,0,"Jump Shot","3PT Field Goal",23.1,"Dallas Mavericks",-230,15,0,0.8,"Felton, Raymond",2.8,6.1
"Jae Crowder","Boston Celtics","2016-01-18",2015,6581,1610612738,400828510,5,0,59,0,"Jump Shot","3PT Field Goal",22.5,"Dallas Mavericks",232,11,0,1,"Nowitzki, Dirk",5,10.6
"Bradley Beal","Washington Wizards","2016-01-18",2015,6580,1610612764,400828504,4,9,23,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",159,193,1,1.2,"Crabbe, Allen",3.5,5.4
"Wesley Matthews","Dallas Mavericks","2016-01-18",2015,4032,1610612742,400828510,3,4,57,0,"Jump Shot","3PT Field Goal",25.2,"Boston Celtics",192,149,0,0.9,"Smart, Marcus",7.5,10.9
"Avery Bradley","Boston Celtics","2016-01-18",2015,4240,1610612738,400828510,4,10,34,0,"Jump Shot","3PT Field Goal",22.8,"Dallas Mavericks",225,41,0,0.8,"Parsons, Chandler",9.7,18.8
"Jose Calderon","New York Knicks","2016-01-18",2015,2806,1610612752,400828502,4,4,22,0,"Jump Shot","3PT Field Goal",24.3,"Philadelphia 76ers",-217,126,0,1,"Smith, Ish",5.5,8.8
"CJ McCollum","Portland Trail Blazers","2016-01-18",2015,2490149,1610612757,400828504,1,6,14,0,"Jump Shot","3PT Field Goal",25.5,"Washington Wizards",43,272,1,1.6,"Wall, John",1.9,1.6
"Jae Crowder","Boston Celtics","2016-01-18",2015,6581,1610612738,400828510,1,9,50,0,"Jump Shot","3PT Field Goal",24.3,"Dallas Mavericks",122,208,1,1.7,"Parsons, Chandler",4.4,15
"Patrick Patterson","Toronto Raptors","2016-01-18",2015,4264,1610612761,400828508,3,5,38,0,"Jump Shot","3PT Field Goal",24.4,"Brooklyn Nets",-4,259,0,0.8,"Young, Thaddeus",7.1,19.6
"Rodney Hood","Utah Jazz","2016-01-18",2015,2581177,1610612762,400828503,1,10,59,0,"Jump Shot","3PT Field Goal",24.7,"Charlotte Hornets",-145,203,1,2.2,"Batum, Nicolas",5.5,10.6
"Marvin Williams","Charlotte Hornets","2016-01-18",2015,2797,1610612766,400828503,1,0,37,0,"Jump Shot","3PT Field Goal",22.4,"Utah Jazz",235,13,0,0.8,"Burke, Trey",5.6,12.5
"Dirk Nowitzki","Dallas Mavericks","2016-01-18",2015,609,1610612742,400828510,3,11,38,0,"Jump Shot","3PT Field Goal",24.7,"Boston Celtics",24,242,0,0.7,"Johnson, Amir",5.7,5
"Klay Thompson","Golden State Warriors","2016-01-18",2015,6475,1610612744,400828509,1,9,22,0,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",-24,242,0,0.7,"James, LeBron",6.3,13.6
"Evan Fournier","Orlando Magic","2016-01-18",2015,6588,1610612753,400828507,2,5,27,0,"Jump Shot","3PT Field Goal",24.3,"Atlanta Hawks",-227,65,0,0.5,"Hardaway Jr., Tim",6.3,1.7
"Russell Westbrook","Oklahoma City Thunder","2016-01-19",2015,3468,1610612760,400828514,3,8,39,0,"Jump Shot","3PT Field Goal",24.4,"Denver Nuggets",150,193,11,11,"Harris, Gary",5.5,12.4
"Hollis Thompson","Philadelphia 76ers","2016-01-18",2015,6634,1610612755,400828502,3,6,13,0,"Jump Shot","3PT Field Goal",24.7,"New York Knicks",-204,154,0,0.6,"Afflalo, Arron",4.7,14.9
"Marcus Morris","Detroit Pistons","2016-01-18",2015,6462,1610612765,400828506,3,7,46,0,"Jump Shot","3PT Field Goal",24.7,"Chicago Bulls",27,257,1,3.5,"Snell, Tony",7.9,8.1
